Material;Dt.Saída;Nº Pedido;Requisitante / Destino;Unidade;Quantidade;Status
Máscara Cirúrgica;25/03/2020;309600;Outros Órgãos Federais;Unidade;20000;Entregue
Máscara Cirúrgica;25/03/2020;309562;Outros Órgãos Federais;Unidade;10000;Entregue
Máscara Cirúrgica;25/03/2020;309596;Outros Órgãos Federais;Unidade;20000;Entregue
Máscara Cirúrgica;25/03/2020;309598;Outros Órgãos Federais;Unidade;55000;Entregue
Máscara Cirúrgica;25/03/2020;309603;Outros Órgãos Federais;Unidade;25000;Entregue
Máscara Cirúrgica;25/03/2020;309561;Outros Órgãos Federais;Unidade;10000;Entregue
Máscara Cirúrgica;25/03/2020;309590;Outros Órgãos Federais;Unidade;30000;Entregue
Máscara Cirúrgica;25/03/2020;309566;Outros Órgãos Federais;Unidade;30000;Entregue
Máscara Cirúrgica;25/03/2020;309592;Outros Órgãos Federais;Unidade;50000;Entregue
Máscara Cirúrgica;25/03/2020;309594;Outros Órgãos Federais;Unidade;20000;Entregue
Máscara Cirúrgica;25/03/2020;309595;Outros Órgãos Federais;Unidade;15000;Entregue
Máscara Cirúrgica;25/03/2020;309599;Outros Órgãos Federais;Unidade;25000;Entregue
Máscara Cirúrgica;25/03/2020;309601;Outros Órgãos Federais;Unidade;65000;Entregue
Máscara Cirúrgica;25/03/2020;309604;Outros Órgãos Federais;Unidade;10000;Entregue
Máscara Cirúrgica;25/03/2020;309611;Outros Órgãos Federais;Unidade;10000;Entregue
Máscara Cirúrgica;25/03/2020;309593;Outros Órgãos Federais;Unidade;20000;Entregue
Máscara Cirúrgica;25/03/2020;309605;Outros Órgãos Federais;Unidade;80000;Entregue
Máscara Cirúrgica;25/03/2020;309607;Outros Órgãos Federais;Unidade;55000;Entregue
Máscara Cirúrgica;25/03/2020;309610;Outros Órgãos Federais;Unidade;30000;Entregue
Máscara Cirúrgica;25/03/2020;309608;Outros Órgãos Federais;Unidade;20000;Entregue
Máscara Cirúrgica;25/03/2020;309609;Outros Órgãos Federais;Unidade;30000;Entregue
Máscara Cirúrgica;25/03/2020;309612;Outros Órgãos Federais;Unidade;10000;Entregue
Máscara Cirúrgica;25/03/2020;309589;Outros Órgãos Federais;Unidade;10000;Entregue
Máscara Cirúrgica;26/03/2020;309787;Outros Órgãos Federais;Unidade;750;Entregue
Máscara Cirúrgica;27/03/2020;309883;Outros Órgãos Federais;Unidade;750;Entregue
Máscara Cirúrgica;28/03/2020;310016;Outros Órgãos Federais;Unidade;200;Entregue
Máscara Cirúrgica;28/03/2020;310021;Outros Órgãos Federais;Unidade;22300;Entregue
Máscara Cirúrgica;28/03/2020;310024;Outros Órgãos Federais;Unidade;4500;Entregue
Máscara Cirúrgica;31/03/2020;310549;Outros Órgãos Federais;Unidade;45000;Entregue
Máscara Cirúrgica;31/03/2020;310548;Outros Órgãos Federais;Unidade;37500;Entregue
Máscara Cirúrgica;31/03/2020;310619;Outros Órgãos Federais;Unidade;15000;Entregue
Máscara Cirúrgica;31/03/2020;310550;Outros Órgãos Federais;Unidade;500;Entregue
Máscara Cirúrgica;15/04/2020;311978;Outros Órgãos Federais;Unidade;235200;Entregue
Máscara Cirúrgica;15/04/2020;311949;Outros Órgãos Federais;Unidade;235200;Entregue
Máscara Cirúrgica;15/04/2020;311930;Outros Órgãos Federais;Unidade;31200;Entregue
Máscara Cirúrgica;15/04/2020;311930;Outros Órgãos Federais;Unidade;1800;Entregue
Máscara Cirúrgica;15/04/2020;311930;Outros Órgãos Federais;Unidade;60000;Entregue
Máscara Cirúrgica;20/04/2020;312400;Outros Órgãos Federais;Unidade;28800;Entregue
Máscara Cirúrgica;20/04/2020;312402;Outros Órgãos Federais;Unidade;16800;Entregue
Máscara Cirúrgica;20/04/2020;312403;Outros Órgãos Federais;Unidade;14400;Entregue
Máscara Cirúrgica;20/04/2020;312226;Outros Órgãos Federais;Unidade;19200;Entregue
Máscara Cirúrgica;23/04/2020;313102;Outros Órgãos Federais;Unidade;148000;Entregue
Máscara Cirúrgica;30/04/2020;313613;Outros Órgãos Federais;Unidade;10000;Entregue
Máscara Cirúrgica;30/04/2020;314037;Outros Órgãos Federais;Unidade;30000;Entregue
Máscara Cirúrgica;04/05/2020;314059;Outros Órgãos Federais;Unidade;10000;Entregue
Máscara Cirúrgica;04/05/2020;314059;Outros Órgãos Federais;Unidade;66000;Entregue
Máscara Cirúrgica;04/05/2020;314059;Outros Órgãos Federais;Unidade;2000;Entregue
Máscara Cirúrgica;07/05/2020;314579;Outros Órgãos Federais;Unidade;2200;Entregue
Máscara Cirúrgica;11/05/2020;315013;Outros Órgãos Federais;Unidade;4000;Entregue
Máscara Cirúrgica;11/05/2020;315012;Outros Órgãos Federais;Unidade;252000;Entregue
Máscara Cirúrgica;11/05/2020;315012;Outros Órgãos Federais;Unidade;148000;Entregue
Máscara Cirúrgica;11/05/2020;315011;Outros Órgãos Federais;Unidade;750;Entregue
Máscara Cirúrgica;11/05/2020;315011;Outros Órgãos Federais;Unidade;84900;Entregue
Máscara Cirúrgica;11/05/2020;315011;Outros Órgãos Federais;Unidade;15200;Entregue
Máscara Cirúrgica;12/05/2020;315256;Outros Órgãos Federais;Unidade;150;Entregue
Máscara Cirúrgica;12/05/2020;315320;Outros Órgãos Federais;Unidade;150;Entregue
Máscara Cirúrgica;12/05/2020;315320;Outros Órgãos Federais;Unidade;100;Entregue
Máscara Cirúrgica;12/05/2020;315320;Outros Órgãos Federais;Unidade;200;Entregue
Máscara Cirúrgica;14/05/2020;315485;Outros Órgãos Federais;Unidade;50;Entregue
Máscara Cirúrgica;14/05/2020;315508;Outros Órgãos Federais;Unidade;1000;Entregue
Máscara Cirúrgica;14/05/2020;315510;Outros Órgãos Federais;Unidade;15000;Entregue
Máscara Cirúrgica;16/05/2020;315826;Outros Órgãos Federais;Unidade;21000;Entregue
Máscara Cirúrgica;20/05/2020;316282;Outros Órgãos Federais;Unidade;100;Entregue
Máscara Cirúrgica;20/05/2020;316283;Outros Órgãos Federais;Unidade;100;Entregue
Máscara Cirúrgica;20/05/2020;316281;Outros Órgãos Federais;Unidade;100;Entregue
Máscara Cirúrgica;20/05/2020;316245;Outros Órgãos Federais;Unidade;1200;Entregue
Máscara Cirúrgica;20/05/2020;316244;Outros Órgãos Federais;Unidade;2800;Entregue
Máscara Cirúrgica;20/05/2020;316239;Outros Órgãos Federais;Unidade;2300;Entregue
Máscara Cirúrgica;20/05/2020;316254;Outros Órgãos Federais;Unidade;1200;Entregue
Máscara Cirúrgica;20/05/2020;316278;Outros Órgãos Federais;Unidade;500;Entregue
Máscara Cirúrgica;20/05/2020;316203;Outros Órgãos Federais;Unidade;900;Entregue
Máscara Cirúrgica;20/05/2020;316221;Outros Órgãos Federais;Unidade;5800;Entregue
Máscara Cirúrgica;20/05/2020;316261;Outros Órgãos Federais;Unidade;700;Entregue
Máscara Cirúrgica;20/05/2020;316257;Outros Órgãos Federais;Unidade;1100;Entregue
Máscara Cirúrgica;20/05/2020;316274;Outros Órgãos Federais;Unidade;900;Entregue
Máscara Cirúrgica;20/05/2020;316227;Outros Órgãos Federais;Unidade;3100;Entregue
Máscara Cirúrgica;20/05/2020;316228;Outros Órgãos Federais;Unidade;300;Entregue
Máscara Cirúrgica;20/05/2020;316230;Outros Órgãos Federais;Unidade;400;Entregue
Máscara Cirúrgica;20/05/2020;316226;Outros Órgãos Federais;Unidade;500;Entregue
Máscara Cirúrgica;20/05/2020;316237;Outros Órgãos Federais;Unidade;1600;Entregue
Máscara Cirúrgica;20/05/2020;316262;Outros Órgãos Federais;Unidade;900;Entregue
Máscara Cirúrgica;20/05/2020;316275;Outros Órgãos Federais;Unidade;400;Entregue
Máscara Cirúrgica;20/05/2020;316279;Outros Órgãos Federais;Unidade;1600;Entregue
Máscara Cirúrgica;20/05/2020;316280;Outros Órgãos Federais;Unidade;2100;Entregue
Máscara Cirúrgica;20/05/2020;316212;Outros Órgãos Federais;Unidade;100;Entregue
Máscara Cirúrgica;20/05/2020;316200;Outros Órgãos Federais;Unidade;1300;Entregue
Máscara Cirúrgica;20/05/2020;316222;Outros Órgãos Federais;Unidade;2400;Entregue
Máscara Cirúrgica;20/05/2020;316223;Outros Órgãos Federais;Unidade;2000;Entregue
Máscara Cirúrgica;20/05/2020;316202;Outros Órgãos Federais;Unidade;2100;Entregue
Máscara Cirúrgica;20/05/2020;316217;Outros Órgãos Federais;Unidade;400;Entregue
Máscara Cirúrgica;20/05/2020;316224;Outros Órgãos Federais;Unidade;500;Entregue
Máscara Cirúrgica;20/05/2020;316225;Outros Órgãos Federais;Unidade;1200;Entregue
Máscara Cirúrgica;20/05/2020;316197;Outros Órgãos Federais;Unidade;900;Entregue
Máscara Cirúrgica;20/05/2020;316198;Outros Órgãos Federais;Unidade;300;Entregue
Máscara Cirúrgica;20/05/2020;316247;Outros Órgãos Federais;Unidade;5200;Entregue
Máscara Cirúrgica;20/05/2020;316231;Outros Órgãos Federais;Unidade;3900;Entregue
Máscara Cirúrgica;20/05/2020;316234;Outros Órgãos Federais;Unidade;1000;Entregue
Máscara Cirúrgica;20/05/2020;316234;Outros Órgãos Federais;Unidade;900;Entregue
Máscara Cirúrgica;20/05/2020;316276;Outros Órgãos Federais;Unidade;400;Entregue
Máscara Cirúrgica;20/05/2020;316250;Outros Órgãos Federais;Unidade;2900;Entregue
Máscara Cirúrgica;22/05/2020;316474;Outros Órgãos Federais;Unidade;2000;Entregue
Máscara Cirúrgica;22/05/2020;316420;Outros Órgãos Federais;Unidade;300;Entregue
Máscara Cirúrgica;22/05/2020;316433;Outros Órgãos Federais;Unidade;50;Entregue
Máscara Cirúrgica;22/05/2020;316431;Outros Órgãos Federais;Unidade;3250;Entregue
Máscara Cirúrgica;23/05/2020;316639;Outros Órgãos Federais;Unidade;25950;Entregue
Máscara Cirúrgica;25/05/2020;316599;Outros Órgãos Federais;Unidade;200;Entregue
Máscara Cirúrgica;25/05/2020;316601;Outros Órgãos Federais;Unidade;200;Entregue
Máscara Cirúrgica;25/05/2020;316596;Outros Órgãos Federais;Unidade;200;Entregue
Máscara Cirúrgica;25/05/2020;316572;Outros Órgãos Federais;Unidade;3000;Entregue
Máscara Cirúrgica;25/05/2020;316600;Outros Órgãos Federais;Unidade;2000;Entregue
Máscara Cirúrgica;25/05/2020;316574;Outros Órgãos Federais;Unidade;3500;Entregue
Máscara Cirúrgica;25/05/2020;316592;Outros Órgãos Federais;Unidade;1500;Entregue
Máscara Cirúrgica;25/05/2020;316573;Outros Órgãos Federais;Unidade;4000;Entregue
Máscara Cirúrgica;25/05/2020;316565;Outros Órgãos Federais;Unidade;5000;Entregue
Máscara Cirúrgica;25/05/2020;316577;Outros Órgãos Federais;Unidade;2500;Entregue
Máscara Cirúrgica;25/05/2020;316579;Outros Órgãos Federais;Unidade;1000;Entregue
Máscara Cirúrgica;25/05/2020;316583;Outros Órgãos Federais;Unidade;2000;Entregue
Máscara Cirúrgica;25/05/2020;316588;Outros Órgãos Federais;Unidade;5000;Entregue
Máscara Cirúrgica;25/05/2020;316591;Outros Órgãos Federais;Unidade;1000;Entregue
Máscara Cirúrgica;25/05/2020;316593;Outros Órgãos Federais;Unidade;4000;Entregue
Máscara Cirúrgica;25/05/2020;316568;Outros Órgãos Federais;Unidade;4000;Entregue
Máscara Cirúrgica;25/05/2020;316569;Outros Órgãos Federais;Unidade;5000;Entregue
Máscara Cirúrgica;25/05/2020;316580;Outros Órgãos Federais;Unidade;2000;Entregue
Máscara Cirúrgica;25/05/2020;316589;Outros Órgãos Federais;Unidade;2000;Entregue
Máscara Cirúrgica;25/05/2020;316590;Outros Órgãos Federais;Unidade;2500;Entregue
Máscara Cirúrgica;25/05/2020;316594;Outros Órgãos Federais;Unidade;6000;Entregue
Máscara Cirúrgica;25/05/2020;316570;Outros Órgãos Federais;Unidade;2000;Entregue
Máscara Cirúrgica;25/05/2020;316582;Outros Órgãos Federais;Unidade;3500;Entregue
Máscara Cirúrgica;25/05/2020;316584;Outros Órgãos Federais;Unidade;2000;Entregue
Máscara Cirúrgica;25/05/2020;316571;Outros Órgãos Federais;Unidade;3800;Entregue
Máscara Cirúrgica;25/05/2020;316581;Outros Órgãos Federais;Unidade;2000;Entregue
Máscara Cirúrgica;25/05/2020;316586;Outros Órgãos Federais;Unidade;2000;Entregue
Máscara Cirúrgica;25/05/2020;316587;Outros Órgãos Federais;Unidade;2000;Entregue
Máscara Cirúrgica;25/05/2020;316566;Outros Órgãos Federais;Unidade;1000;Entregue
Máscara Cirúrgica;25/05/2020;316567;Outros Órgãos Federais;Unidade;2000;Entregue
Máscara Cirúrgica;25/05/2020;316575;Outros Órgãos Federais;Unidade;8000;Entregue
Máscara Cirúrgica;25/05/2020;316595;Outros Órgãos Federais;Unidade;8000;Entregue
Máscara Cirúrgica;25/05/2020;316597;Outros Órgãos Federais;Unidade;2000;Entregue
Máscara Cirúrgica;25/05/2020;316585;Outros Órgãos Federais;Unidade;5000;Entregue
Máscara Cirúrgica;25/05/2020;316576;Outros Órgãos Federais;Unidade;3000;Entregue
Máscara Cirúrgica;28/05/2020;316847;Outros Órgãos Federais;Unidade;300;Entregue
Máscara Cirúrgica;31/05/2020;316981;Outros Órgãos Federais;Unidade;35500;Entregue
Máscara Cirúrgica;31/05/2020;317192;Outros Órgãos Federais;Unidade;22500;Entregue
Máscara Cirúrgica;04/06/2020;317787;Outros Órgãos Federais;Unidade;9700;Entregue
Máscara Cirúrgica;04/06/2020;317789;Outros Órgãos Federais;Unidade;500;Entregue
Máscara Cirúrgica;04/06/2020;317790;Outros Órgãos Federais;Unidade;600;Entregue
Máscara Cirúrgica;04/06/2020;317791;Outros Órgãos Federais;Unidade;1700;Entregue
Máscara Cirúrgica;04/06/2020;317792;Outros Órgãos Federais;Unidade;21000;Entregue
Máscara Cirúrgica;04/06/2020;317794;Outros Órgãos Federais;Unidade;15000;Entregue
Máscara Cirúrgica;05/06/2020;317821;Outros Órgãos Federais;Unidade;5600;Entregue
Máscara Cirúrgica;05/06/2020;317816;Outros Órgãos Federais;Unidade;1900;Entregue
Máscara Cirúrgica;05/06/2020;317823;Outros Órgãos Federais;Unidade;2700;Entregue
Máscara Cirúrgica;05/06/2020;317833;Outros Órgãos Federais;Unidade;2900;Entregue
Máscara Cirúrgica;05/06/2020;317847;Outros Órgãos Federais;Unidade;2500;Entregue
Máscara Cirúrgica;05/06/2020;317818;Outros Órgãos Federais;Unidade;8100;Entregue
Máscara Cirúrgica;05/06/2020;317827;Outros Órgãos Federais;Unidade;1600;Entregue
Máscara Cirúrgica;05/06/2020;317829;Outros Órgãos Federais;Unidade;3600;Entregue
Máscara Cirúrgica;05/06/2020;317856;Outros Órgãos Federais;Unidade;10500;Entregue
Máscara Cirúrgica;05/06/2020;317857;Outros Órgãos Federais;Unidade;1200;Entregue
Máscara Cirúrgica;05/06/2020;317858;Outros Órgãos Federais;Unidade;2100;Entregue
Máscara Cirúrgica;05/06/2020;317819;Outros Órgãos Federais;Unidade;5000;Entregue
Máscara Cirúrgica;05/06/2020;317820;Outros Órgãos Federais;Unidade;5600;Entregue
Máscara Cirúrgica;05/06/2020;317828;Outros Órgãos Federais;Unidade;5000;Entregue
Máscara Cirúrgica;05/06/2020;317832;Outros Órgãos Federais;Unidade;5100;Entregue
Máscara Cirúrgica;05/06/2020;317834;Outros Órgãos Federais;Unidade;10000;Entregue
Máscara Cirúrgica;05/06/2020;317842;Outros Órgãos Federais;Unidade;5400;Entregue
Máscara Cirúrgica;05/06/2020;317852;Outros Órgãos Federais;Unidade;5200;Entregue
Máscara Cirúrgica;05/06/2020;317853;Outros Órgãos Federais;Unidade;3400;Entregue
Máscara Cirúrgica;05/06/2020;317845;Outros Órgãos Federais;Unidade;5500;Entregue
Máscara Cirúrgica;05/06/2020;317851;Outros Órgãos Federais;Unidade;1600;Entregue
Máscara Cirúrgica;05/06/2020;317854;Outros Órgãos Federais;Unidade;600;Entregue
Máscara Cirúrgica;05/06/2020;317855;Outros Órgãos Federais;Unidade;4500;Entregue
Máscara Cirúrgica;05/06/2020;317841;Outros Órgãos Federais;Unidade;2800;Entregue
Máscara Cirúrgica;05/06/2020;317848;Outros Órgãos Federais;Unidade;16200;Entregue
Máscara Cirúrgica;05/06/2020;317859;Outros Órgãos Federais;Unidade;5000;Entregue
Máscara Cirúrgica;05/06/2020;317830;Outros Órgãos Federais;Unidade;5500;Entregue
Máscara Cirúrgica;05/06/2020;317825;Outros Órgãos Federais;Unidade;3900;Entregue
Máscara Cirúrgica;08/06/2020;317945;Outros Órgãos Federais;Unidade;4700;Entregue
Máscara Cirúrgica;09/06/2020;318017;Outros Órgãos Federais;Unidade;4000;Entregue
Máscara Cirúrgica;10/06/2020;318138;Outros Órgãos Federais;Unidade;8600;Entregue
Máscara Cirúrgica;10/06/2020;318145;Outros Órgãos Federais;Unidade;3300;Entregue
Máscara Cirúrgica;10/06/2020;318151;Outros Órgãos Federais;Unidade;1600;Entregue
Máscara Cirúrgica;10/06/2020;318154;Outros Órgãos Federais;Unidade;16800;Entregue
Máscara Cirúrgica;12/06/2020;318517;Outros Órgãos Federais;Unidade;200;Entregue
Máscara Cirúrgica;12/06/2020;318495;Outros Órgãos Federais;Unidade;3800;Entregue
Máscara Cirúrgica;12/06/2020;318496;Outros Órgãos Federais;Unidade;300;Entregue
Máscara Cirúrgica;12/06/2020;318514;Outros Órgãos Federais;Unidade;2200;Entregue
Máscara Cirúrgica;12/06/2020;318497;Outros Órgãos Federais;Unidade;1600;Entregue
Máscara Cirúrgica;12/06/2020;318492;Outros Órgãos Federais;Unidade;5900;Entregue
Máscara Cirúrgica;12/06/2020;318501;Outros Órgãos Federais;Unidade;2900;Entregue
Máscara Cirúrgica;12/06/2020;318505;Outros Órgãos Federais;Unidade;2800;Entregue
Máscara Cirúrgica;12/06/2020;318510;Outros Órgãos Federais;Unidade;3200;Entregue
Máscara Cirúrgica;12/06/2020;318512;Outros Órgãos Federais;Unidade;400;Entregue
Máscara Cirúrgica;12/06/2020;318513;Outros Órgãos Federais;Unidade;1700;Entregue
Máscara Cirúrgica;12/06/2020;318521;Outros Órgãos Federais;Unidade;4000;Entregue
Máscara Cirúrgica;12/06/2020;318493;Outros Órgãos Federais;Unidade;1900;Entregue
Máscara Cirúrgica;12/06/2020;318503;Outros Órgãos Federais;Unidade;3000;Entregue
Máscara Cirúrgica;12/06/2020;318509;Outros Órgãos Federais;Unidade;900;Entregue
Máscara Cirúrgica;12/06/2020;318511;Outros Órgãos Federais;Unidade;3700;Entregue
Máscara Cirúrgica;12/06/2020;318515;Outros Órgãos Federais;Unidade;7600;Entregue
Máscara Cirúrgica;12/06/2020;318494;Outros Órgãos Federais;Unidade;2800;Entregue
Máscara Cirúrgica;12/06/2020;318504;Outros Órgãos Federais;Unidade;3600;Entregue
Máscara Cirúrgica;12/06/2020;318507;Outros Órgãos Federais;Unidade;1900;Entregue
Máscara Cirúrgica;12/06/2020;318522;Outros Órgãos Federais;Unidade;3700;Entregue
Máscara Cirúrgica;12/06/2020;318502;Outros Órgãos Federais;Unidade;900;Entregue
Máscara Cirúrgica;12/06/2020;318508;Outros Órgãos Federais;Unidade;500;Entregue
Máscara Cirúrgica;12/06/2020;318491;Outros Órgãos Federais;Unidade;2200;Entregue
Máscara Cirúrgica;12/06/2020;318523;Outros Órgãos Federais;Unidade;11400;Entregue
Máscara Cirúrgica;12/06/2020;318516;Outros Órgãos Federais;Unidade;200;Entregue
Máscara Cirúrgica;12/06/2020;318506;Outros Órgãos Federais;Unidade;2700;Entregue
Máscara Cirúrgica;12/06/2020;318498;Outros Órgãos Federais;Unidade;2700;Entregue
Máscara Cirúrgica;12/06/2020;318481;Outros Órgãos Federais;Unidade;2800;Entregue
Máscara Cirúrgica;23/06/2020;319926;Outros Órgãos Federais;Unidade;2000;Entregue
Máscara Cirúrgica;24/06/2020;320138;Outros Órgãos Federais;Unidade;36000;Entregue
Máscara Cirúrgica;24/06/2020;320141;Outros Órgãos Federais;Unidade;900;Entregue
Máscara Cirúrgica;24/06/2020;320148;Outros Órgãos Federais;Unidade;1400;Entregue
Máscara Cirúrgica;24/06/2020;320149;Outros Órgãos Federais;Unidade;36000;Entregue
Máscara Cirúrgica;24/06/2020;320150;Outros Órgãos Federais;Unidade;3100;Entregue
Máscara Cirúrgica;24/06/2020;320152;Outros Órgãos Federais;Unidade;8100;Entregue
Máscara Cirúrgica;24/06/2020;320154;Outros Órgãos Federais;Unidade;2100;Entregue
Máscara Cirúrgica;21/03/2020;309265;Pará;Unidade;60000;Entregue
Máscara Cirúrgica;25/03/2020;309614;Pará;Unidade;165000;Entregue
Máscara Cirúrgica;28/03/2020;309995;Pará;Unidade;307500;Entregue
Máscara Cirúrgica;31/03/2020;310605;Pará;Unidade;97500;Entregue
Máscara Cirúrgica;15/04/2020;311915;Pará;Unidade;176700;Entregue
Máscara Cirúrgica;23/04/2020;313004;Pará;Unidade;14000;Entregue
Máscara Cirúrgica;30/04/2020;314031;Pará;Unidade;8000;Entregue
Máscara Cirúrgica;30/04/2020;314031;Pará;Unidade;50000;Entregue
Máscara Cirúrgica;14/05/2020;315603;Pará;Unidade;260000;Entregue
Máscara Cirúrgica;14/05/2020;315603;Pará;Unidade;600;Entregue
Máscara Cirúrgica;22/05/2020;316499;Pará;Unidade;639550;Entregue
Máscara Cirúrgica;04/06/2020;317786;Pará;Unidade;726900;Entregue
Máscara Cirúrgica;05/06/2020;317938;Pará;Unidade;81100;Entregue
Máscara Cirúrgica;10/06/2020;318277;Pará;Unidade;430100;Entregue
Máscara Cirúrgica;10/06/2020;318248;Pará;Unidade;48000;Entregue
Máscara Cirúrgica;29/06/2020;320584;Pará;Unidade;880700;Entregue
Máscara Cirúrgica;29/06/2020;320555;Pará;Unidade;98300;Entregue
Máscara Cirúrgica;21/03/2020;309252;Paraíba;Unidade;25000;Entregue
Máscara Cirúrgica;25/03/2020;309626;Paraíba;Unidade;65000;Entregue
Máscara Cirúrgica;28/03/2020;309996;Paraíba;Unidade;142500;Entregue
Máscara Cirúrgica;31/03/2020;310606;Paraíba;Unidade;45000;Entregue
Máscara Cirúrgica;15/04/2020;311916;Paraíba;Unidade;118500;Entregue
Máscara Cirúrgica;30/04/2020;314033;Paraíba;Unidade;38000;Entregue
Máscara Cirúrgica;14/05/2020;315582;Paraíba;Unidade;172000;Entregue
Máscara Cirúrgica;22/05/2020;316480;Paraíba;Unidade;37850;Entregue
Máscara Cirúrgica;22/05/2020;316480;Paraíba;Unidade;223600;Entregue
